Timestamp,Canal1,Canal2,Canal3
6134.335354,-0.145539314,-0.093604267,-0.024215719
6134.338921,-0.108875982,-0.128019929,-0.058270819
6134.342693,-0.014852397,-0.088358372,-0.044718955
6134.346108,0.059371028,-9.40E-06,0.023126099
6134.349315,0.219487429,0.063985892,0.060078155
6134.352563,0.164461255,0.214742765,0.080267593
6134.356429,0.011892891,0.160548285,0.261710465
6134.359684,-0.26349777,0.032790206,0.171333373
6134.363179,-0.172142595,-0.097255029,0.000168968
6134.36726,-0.10916023,-0.162530378,-0.099700674
6134.371344,0.001970974,-0.096132457,-0.133663014
6134.375014,0.060509559,0.00282779,-0.00705751
6134.378465,0.18036972,0.063824564,0.100230701
6134.381665,0.184108511,0.173657537,0.104721919
6134.385585,0.060933325,0.18891564,0.153486788
6134.388758,-0.113986723,0.073901698,0.242252335
6134.397123,-0.180311441,-0.073614359,0.127317548
6134.401051,-0.160339341,-0.165254444,-0.03950879
6134.404106,-0.042161226,-0.161699459,-0.181007817
6134.409271,0.043932665,-0.055967752,-0.202045515
6134.412759,0.134240597,0.024724443,-0.100998312
6134.417359,0.137984768,0.109200977,0.006910069
6134.423626,0.069117196,0.134394139,0.002328017
6134.427502,-0.080405764,0.085453004,0.090192474
6134.431372,-0.141285494,-0.053108867,0.142484903
6134.435423,-0.16483748,-0.123749465,0.021289784
6134.438938,-0.075326525,-0.151261151,-0.064675622
6134.442486,0.021766854,-0.08520855,-0.204856262
6134.445894,0.143605709,0.003132971,-0.181574628
6134.449816,0.096233375,0.111324877,-0.078740776
6134.454464,0.012615325,0.076848589,0.045035679
6134.458109,-0.092669569,0.023044489,-0.036331657
6134.462136,-0.125116676,-0.061051842,-0.035699353
6134.465569,-0.080632642,-0.098915055,-0.026816251
6134.468778,-0.004089487,-0.062096059,-0.003199205
6134.472081,0.052422393,0.004265178,0.052101262
6134.475573,0.173248187,0.040168915,0.048277617
6134.478749,0.123989642,0.132845894,0.032009922
6134.482809,-0.003806166,0.098647542,0.168251023
6134.485613,-0.117135286,-0.007104241,0.062363189
6134.489375,-0.135485515,-0.087983288,-0.087281428
6134.492793,-0.080917068,-0.109186493,-0.115988508
6134.496186,0.035927199,-0.053972349,-0.080443807
6134.500135,0.079917185,0.046567712,0.057220817
6134.50308,0.145299628,0.083249755,0.166485801
6134.506535,0.148076802,0.114154816,0.125360548
6134.509667,0.039454643,0.114670672,0.107087478
6134.51463,-0.107693054,0.035333309,0.161318287
6134.518663,-0.156000763,-0.084445015,0.041736186
6134.522716,-0.127019271,-0.123818696,-0.100214384
6134.526113,-0.023184188,-0.108335339,-0.160863683
6134.530025,0.0744076,-0.017803358,-0.141470373
6134.533699,0.096058279,0.069529496,-0.030719195
6134.536828,0.107249536,0.081095323,0.079912029
6134.540238,0.056619063,0.081483953,-0.007298362
6134.544569,-0.064699166,0.040269762,0.052035317
6134.548178,-0.115411505,-0.047057215,0.094559051
6134.552178,-0.143054545,-0.084127821,-0.014361978
6134.555571,-0.0605327,-0.11131227,-0.070850082
6134.558801,0.027573979,-0.051297434,-0.200690165
6134.562736,0.099314719,0.026594395,-0.166300058
6134.565765,0.066330031,0.103311986,-0.046368208
6134.568864,0.020628169,0.05857718,0.043200273
6134.573512,-0.050424702,0.015017867,-0.043044932
6134.577434,-0.055949941,-0.041572634,-0.039006632
6134.581713,-0.072519869,-0.034379192,-0.022812996
6134.585744,-0.027509512,-0.051633999,0.035965662
6134.589743,0.032354586,-0.021977654,0.017238511
6134.594921,0.13518998,0.019573811,-0.008018845
6134.598726,0.085422605,0.126382291,-0.000694404
6134.602891,0.006704263,0.091326036,0.172866344
6134.607506,-0.054528091,0.011255217,0.060429893
6134.611092,-0.037924755,-0.042951223,-0.06988734
6134.617205,-0.02337496,-0.034300208,-0.087987319
6134.620489,0.012232431,-0.013837764,-0.010537552
6134.62381,0.035250586,0.006778333,0.093992867
6134.628984,0.113766275,0.018345123,0.122594342
6134.633987,0.119840287,0.076748148,0.066553533
6134.637754,0.04242558,0.109330244,0.11640422
6134.643777,-0.034168359,0.055149578,0.176122293
6134.648888,-0.04523202,-0.019496914,0.064708777
6134.654972,-0.052834447,-0.038158774,-0.048095625
6134.661611,-0.028817475,-0.061901215,-0.0973415
6134.665426,-0.005993624,-0.043060932,-0.080811068
6134.668767,0.029394254,-0.029780539,-0.027815957
6134.672433,0.078033879,-0.013359929,0.001136517
6134.675268,0.069895066,0.039823867,-0.057507794
6134.678561,-0.000970202,0.058915719,0.063182399
6134.681521,-0.011636014,0.00862091,0.135065526
6134.685078,-0.085443281,0.001220096,0.044847988
6134.688121,-0.085884184,-0.068684049,-0.019742785
6134.691865,-0.061599374,-0.078479335,-0.187390059
6134.694848,-0.032484766,-0.058918934,-0.195622027
6134.700392,-0.013767598,-0.050168242,-0.12161535
6134.704416,0.001627424,-0.048780084,-0.092227049
6134.708315,-0.011280946,-0.028785335,-0.112529404
6134.712828,0.023240151,-0.016256765,-0.037511628
6134.716741,0.001768053,0.034625765,0.01594438
6134.72037,-0.023004545,0.027022475,0.085152246
6134.725707,-0.035338961,0.008258886,0.044543907
6134.729818,0.020960594,-0.014835793,-0.028279567
6134.733462,-0.051224474,0.02316463,-0.054211758
6134.736349,-0.072430894,-0.058947727,0.080357254
6134.7431,-0.070409544,-0.091371752,-0.08216314
6134.746422,0.007506717,-0.082566783,-0.161794543
6134.753445,0.050973929,0.00429266,-0.118977666
6134.759502,0.077938825,0.063296869,0.016592277
6134.764065,0.033124298,0.095792748,0.169647634
6134.767341,0.042287905,0.058561616,0.202648237
6134.771218,0.007663068,0.044471215,0.092697524
6134.776509,-0.090757824,0.01509233,0.123135522
6134.779693,-0.112407312,-0.081864834,0.094839483
6134.785129,-0.04614833,-0.110522673,-0.082109123
6134.788151,0.004538777,-0.059348036,-0.157111555
6134.793637,0.064042807,-0.007422013,-0.133860201
6134.796866,0.0782426,0.05473429,-0.01999761
6134.80013,0.056972042,0.080224067,0.104044452
6134.804757,0.016936969,0.054021519,0.128567591
6134.807591,-0.030709788,0.02178013,0.027740614
6134.811363,-0.122455209,-0.013215282,0.084455229
6134.8143,-0.084167719,-0.101812392,0.063640438
6134.817799,-0.081161924,-0.079172187,-0.092972077
6134.822141,-0.029078802,-0.092073865,-0.150062039
6134.826351,0.030311806,-0.042678546,-0.225429773
6134.829806,0.081788898,0.021864705,-0.147711411
6134.833369,0.022457426,0.07468196,-0.004774553
6134.836617,-0.049214981,0.026039584,0.030169263
6134.840969,-0.105124079,-0.029902676,-0.027624276
6134.844215,-0.085242182,-0.072586544,-0.014915733
6134.847601,-0.070116915,-0.058986973,-0.056132492
6134.851241,-0.022477638,-0.063050754,-0.053492051
6134.855106,0.017732358,-0.036721937,-0.100966051
6134.860117,0.127998486,0.002866167,-0.089723527
6134.865046,0.065615125,0.087834962,-0.024968604
6134.86825,-0.035101779,0.064727478,0.166362628
6134.871882,-0.121988632,-0.014218406,0.032744717
6134.875753,-0.083594352,-0.08034531,-0.096169673
6134.879834,-0.059816144,-0.042571224,-0.124604128
6134.884197,-0.001189773,-0.035534896,-0.055163689
6134.887262,0.027388414,-0.007939761,0.050935853
6134.890758,0.125911847,0.002860767,0.097395591
6134.893725,0.115933031,0.0556361,0.068765067
6134.897189,0.017247889,0.081193805,0.170023635
6134.901251,-0.096370593,0.039138693,0.188499749
6134.904417,-0.116576724,-0.046021171,0.023251873
6134.908022,-0.078701615,-0.070238814,-0.116624981
6134.913187,-0.028924277,-0.045747079,-0.151382327
6134.916411,0.014214579,-0.027211634,-0.057354107
6134.919854,0.022490203,-0.006961801,0.043897126
6134.923434,0.100608252,-0.028036177,0.073243618
6134.926861,0.061567958,0.037429422,-0.032662109
6134.930241,-0.04182025,0.049812451,0.143812075
6134.933492,-0.087479085,0.007967539,0.166388616
6134.936898,-0.129240349,-0.026951019,0.016692141
6134.940984,-0.07596194,-0.077479988,-0.121445127
6134.945192,-0.031432021,-0.04302118,-0.223734677
6134.948903,-0.036549032,-0.025470244,-0.163409516
6134.95264,-0.005037537,-0.061322242,-0.044877302
6134.956044,0.036240667,-0.042578336,-0.131056815
6134.959736,-0.020296944,0.003752213,-0.077333339
6134.963532,-0.030831566,0.009324694,0.073593788
6134.96738,-0.054722376,0.031520166,0.083137497
6134.970912,-0.038464479,-0.00017794,0.050507106
6134.974896,0.005698404,-0.01484186,-0.072477773
6134.978575,0.008604553,0.013467384,-0.100035086
6134.981764,-0.038878534,-0.007484601,-0.041321095
6134.984646,-0.052587535,-0.057084844,0.004725473
6134.987487,-0.034405723,-0.054993279,-0.114651449
6134.991841,-0.004798457,-0.017667931,-0.108980201
6134.995813,0.046450198,0.036099385,0.009130715
6134.999405,0.09125787,0.074737564,0.109922171
6135.003027,0.083962008,0.076881111,0.185732692
6135.007688,0.070853859,0.050960243,0.159620225
6135.010819,0.028326506,0.045829803,0.097673357
6135.015302,-0.035104964,0.007523004,0.116121076
6135.018675,-0.051443364,-0.038657341,0.05981699
6135.022243,-0.016628481,-0.030817857,-0.048363656
6135.02525,0.014464177,0.001921355,-0.033711385
6135.028983,0.07081192,0.036575068,0.024926716
6135.033274,0.104098834,0.063110515,0.110107154
6135.037133,0.073725536,0.061987054,0.146384731
6135.042294,0.070835292,0.024665033,0.112003319
6135.04543,0.046163142,0.045127261,-0.0182258
6135.048763,-0.005335713,0.032507334,0.116454281
6135.05224,-0.037864868,0.002257415,0.13102223
6135.055617,-0.056092545,-0.004832785,0.071932331
6135.058858,-0.049907226,-0.041950122,-0.004969187
6135.06252,0.017269814,-0.040585458,-0.102642432
6135.066458,0.053853184,-0.001656346,-0.126011774
6135.069952,0.054450657,-0.016198635,-0.052403789
6135.074144,0.059021976,0.007455233,-0.139689982
6135.07746,0.045616634,0.043624278,-0.063655049
6135.081025,0.030274183,0.045299891,0.117490821
6135.084294,-0.052256275,0.047891311,0.161710456
6135.087695,-0.073502481,-0.022215076,0.149404347
6135.09121,-0.065038003,-0.068609066,-0.052302349
6135.094723,0.011430179,-0.06106776,-0.166983768
6135.099732,0.043724958,-0.02363533,-0.16436255
6135.103215,0.043838535,-0.022030331,-0.092635296
6135.108003,0.050787792,0.008465628,-0.146420702
6135.114409,0.074285604,0.048047084,-0.071343973
6135.118277,0.026359729,0.077204533,0.105441868
6135.122322,-0.049963649,0.047808968,0.223172903
6135.126568,-0.074699506,-0.019285494,0.214537606
6135.131135,-0.04644867,-0.065757178,0.059518188
6135.135585,0.002554386,-0.033571076,-0.069620006
6135.140424,0.03914373,-0.022459971,-0.025637312
6135.145241,0.045835946,-0.012534705,-0.058011886
6135.148727,0.060714535,0.023361089,-0.084874138
6135.152939,0.058784779,0.059491463,0.007155311
6135.157021,0.005901568,0.0716075,0.1324251
6135.161078,-0.069999881,0.035409376,0.201236546
6135.165915,-0.099406086,-0.032032311,0.145589069
6135.171646,-0.059036911,-0.076721951,-0.011183196
6135.176521,-0.004919585,-0.036136888,-0.130414039
6135.180488,0.042902261,-0.009757305,-0.029475402
6135.183956,0.042937651,0.016861815,0.001391973
6135.188109,0.033340409,0.032579858,0.021475444
6135.192962,0.016434032,0.023903677,0.021574168
6135.197682,-0.033293124,0.004946555,0.008687621
6135.202384,-0.086515859,-0.024641782,-0.027181992
6135.20741,-0.115661256,-0.088008203,-0.051318254
6135.211951,-0.071925715,-0.091257535,-0.198665395
6135.215639,-0.012073151,-0.037412848,-0.175468653
6135.219151,0.066053487,-0.001360937,-0.035053343
6135.224551,0.029286955,0.044735573,0.0241579
6135.230768,0.026027413,0.009452132,0.084943868
6135.236419,0.012627653,-0.006111428,-0.04085172
6135.242354,-0.008130734,-0.016154306,-0.077699102
6135.245756,-0.095959365,-0.036192231,-0.087126322
6135.251873,-0.137711555,-0.09617947,-0.077783868
6135.257237,-0.090697393,-0.105734698,-0.214517534
6135.261203,0.014541307,-0.053446826,-0.212231159
6135.266593,0.082355902,0.02081752,-0.083967254
6135.270025,0.062330663,0.066367567,0.084744476
6135.275864,0.049875602,0.050165452,0.160342157
6135.279762,0.104411297,0.029670304,0.098751962
6135.283551,-0.006736082,0.060964596,0.0440455
6135.286791,-0.10086704,-0.025464652,0.134307176
6135.291541,-0.145030424,-0.091056451,-0.042197675
6135.295613,-0.07642588,-0.106162705,-0.18913573
6135.30012,-0.000804075,-0.039874211,-0.19858411
6135.304125,0.062883198,0.028938469,-0.064759515
6135.309702,0.03925401,0.076911606,0.105204187
6135.312848,0.099033229,0.054293633,0.177455977
6135.316215,0.089490615,0.058301508,0.100708067
6135.319649,-0.033243608,0.062145878,0.109270751
6135.324384,-0.130888537,-0.020812346,0.141683951
6135.329212,-0.147770211,-0.082408309,-0.01780162
6135.334227,-0.093291089,-0.090357997,-0.150722757
6135.340154,-0.015760195,-0.060404424,-0.202753678
6135.345866,0.045242783,-0.009201618,-0.136614114
6135.354555,0.050212257,0.040871851,-0.030070843
6135.36094,0.078282215,0.01950142,0.052887134
6135.367031,0.045572765,0.04612574,-0.03128
6135.374011,-0.083877906,0.050495341,0.072379082
6135.377568,-0.116273694,-0.030685458,0.112143137
6135.384358,-0.155712619,-0.063582569,-0.040518135
6135.390702,-0.087615021,-0.109249808,-0.11734885
6135.398762,-0.014690478,-0.084622018,-0.254617006
6135.40231,0.034320123,-0.0278969,-0.201186433
6135.408164,0.032488197,0.01404278,-0.075502373
6135.417154,0.021569533,0.009853637,-0.015576891
6135.425603,-0.035286631,0.016642105,-0.054164592
6135.436731,-0.06820149,0.004930948,-0.003073615
6135.442008,-0.072199367,-0.024385212,-0.00201748
6135.445218,-0.055071916,-0.02540797,-0.012417608
6135.448347,-0.000331452,-0.0317268,-0.005759747
6135.455073,0.086784542,-0.01494677,-0.036163189
6135.463675,0.039775036,0.045855042,-0.005575196
6135.468857,-0.003082637,0.027477847,0.150092632
6135.472948,-0.03997343,0.003085469,0.028599247
6135.476862,-0.056093827,-0.004240252,-0.06079755
6135.480113,-0.015215809,-0.007958881,-0.050986022
6135.483087,0.029012155,0.01219545,-0.036866434
6135.48619,0.028419776,0.033611581,0.085787721
6135.490024,0.10752248,0.015713993,0.148572028
6135.493033,0.100015834,0.039030422,0.085990824
6135.496789,0.021802977,0.059931934,0.126079246
6135.50003,-0.035366394,0.037004177,0.187860593
6135.503627,-0.076159649,0.009978531,0.064267717
6135.507494,-0.032583632,-0.028066007,-0.025009328
6135.51096,0.025737653,-0.010881958,-0.115629822
6135.513891,0.054434769,0.000108213,-0.064558834
6135.516897,0.067536272,0.018711478,0.013703425
6135.519894,0.102890573,-2.68E-05,0.075038031
6135.524004,0.085987411,0.034140162,-0.022072259
6135.527585,0.0080519,0.061571505,0.107057855
6135.533059,-0.05461501,0.044040956,0.1920086
6135.536646,-0.104376495,-0.000142867,0.085554302
6135.541688,-0.070069104,-0.055603202,-0.050086364
6135.544875,-0.008791631,-0.054958217,-0.194628596
6135.547626,0.012152281,-0.035845939,-0.188929409
6135.550846,0.044409603,-0.03066032,-0.083973207
6135.555855,0.053156756,-0.012440744,-0.058645584
6135.559024,0.023644822,0.010698754,-0.054011457
6135.563148,-0.02731714,0.03186493,0.044950865
6135.566279,-0.038012587,0.026632208,0.107633978
6135.570841,-0.053162925,0.016552817,0.074630827
6135.575109,-0.025175456,-0.016691322,0.019382529
6135.578608,0.044213392,-0.018956563,-0.048295446
6135.582622,0.006230469,-0.000624213,-0.053018291
6135.585631,0.003509529,-0.026445784,0.063403659
6135.589697,-0.012643009,-0.022404224,-0.03128222
6135.594166,-0.015096009,-0.011349777,-0.066101156
6135.59777,0.012691748,0.016536547,-0.000209605
6135.600903,0.0491932,0.054373678,0.057716295
6135.603811,0.019866252,0.067156486,0.161027342
6135.607894,0.069429211,0.026167139,0.162128448
6135.61116,0.049507149,0.033631165,0.067543417
6135.614435,-0.017564081,0.009524029,0.102647983
6135.617405,-0.032819856,-0.021719567,0.097136579
6135.620604,-0.040826723,-0.020106168,0.006125027
6135.624038,0.011877434,-0.031698205,-0.024051871
6135.628153,0.06369628,0.02134875,-0.061664693
6135.632177,0.084088661,0.05671259,0.030663818
6135.638066,0.032288894,0.064354725,0.092582613
6135.641127,0.065162078,-0.010707905,0.090095818
6135.644608,0.040646378,0.031294975,-0.053105451
6135.647546,-0.018466011,0.01776718,0.08264529
6135.650517,-0.040872011,-0.002345235,0.112343341
6135.653397,-0.073250748,-0.022991283,0.054568689
6135.657019,-0.038700107,-0.063333787,-0.041613497
6135.660959,0.015612397,-0.035004228,-0.165342733
6135.667442,0.021030841,0.008698722,-0.144702241
6135.674627,0.008075015,-0.013784884,-0.054468345
6135.678387,0.032674637,-0.024326704,-0.095806904
6135.68146,0.006723927,0.022100141,-0.097483993
6135.684688,-0.0338169,0.010857101,0.03559659
6135.688116,-0.044967111,0.004400445,0.0629142
6135.691873,-0.056013048,-0.021511579,0.06437964
6135.697504,-0.018676266,-0.050269548,-0.024059812
6135.700948,0.072174095,-0.01661589,-0.09989769
6135.704467,0.012052902,0.041374199,-0.072317846
6135.70786,-0.029077804,-0.00988434,0.068870991
6135.71074,-0.018348929,-0.03013566,-0.08525946
6135.713721,-0.025749698,0.008500784,-0.127647325
6135.716671,0.005590165,0.009943403,-0.023200504
6135.719615,0.037714157,0.039804421,0.041904185
6135.723849,0.011688198,0.038207814,0.167113125
6135.727221,0.070886187,-0.000134127,0.154518366
6135.730882,0.078480653,0.033053026,0.047555562
6135.734186,-0.000124418,0.056928411,0.099829406
6135.737633,-0.042927187,0.010389779,0.10803891
6135.741699,-0.021832995,-0.00354888,-0.044692449
6135.744969,-0.021409133,0.013313883,-0.07745903
6135.748233,0.012445722,0.001004037,-0.037503332
6135.751268,0.03169227,0.010251742,0.017154338
6135.75408,-0.043493066,0.005926414,0.094204716
6135.758099,0.056725495,-0.06683109,0.072884925
6135.761628,0.072743595,0.027246326,-0.09351173
6135.765085,0.006021448,0.07696601,0.079850815
6135.768406,-0.035932459,0.047306903,0.136681184
6135.772318,-0.070237607,0.00479184,0.018918907
6135.775404,-0.09408392,-0.037700035,-0.073785722
6135.778201,-0.048663642,-0.087103561,-0.159152523
6135.781242,-0.075093955,-0.060951605,-0.185021088
6135.784427,-0.071192071,-0.105870821,-0.070771709
6135.787344,0.022309199,-0.084706597,-0.169548422
6135.790228,0.034652758,0.017227009,-0.143081442
6135.793104,0.0293706,0.070385486,0.030421354
6135.796797,-0.020818083,0.076081492,0.087420605
6135.800266,-0.022374881,0.012765374,0.07711798
6135.803605,-0.044338867,-0.017126372,-0.043865331
6135.807518,-0.011134568,-0.061327875,-0.07932993
6135.810571,-0.070023552,-0.058310252,-0.098072603
6135.813591,-0.089567758,-0.095976591,-0.020930914
6135.816607,-0.009551816,-0.078498997,-0.148737192
6135.819564,0.069269896,0.017273601,-0.156669289
6135.822818,0.092803717,0.099109434,-0.012028703
6135.825627,0.089442551,0.117150769,0.135360792
6135.832183,0.069073923,0.076316677,0.200143114
6135.83865,0.022393385,0.037973508,0.159964129
6135.842676,0.011843755,-0.023431918,0.093713641
6135.8461,-0.03998341,-0.035210878,0.075241141
6135.849001,-0.047602367,-0.055253703,0.035997082
6135.851996,0.033849202,-0.026391432,-0.071215972
6135.855815,0.062019564,0.044823531,-0.067499563
6135.859034,0.061483566,0.092718214,0.017886495
6135.862811,0.054588847,0.084059216,0.128099188
6135.866366,-0.002597888,0.044795729,0.144019157
