Timestamp,Canal1,Canal2,Canal3
6134.006709,-0.106392071,-0.020478539,-0.049370065
6134.010171,0.067180648,-0.033966079,-0.036608964
6134.014558,0.196242705,-0.01896954,0.002628795
6134.017706,0.258782983,0.005745577,0.027001966
6134.020835,0.257187188,0.062006008,-0.045069013
6134.023738,0.175744027,0.040421776,0.067366719
6134.026799,0.063169897,0.001525347,0.146400362
6134.031137,0.036411528,-0.042203959,0.074010089
6134.034896,0.080757797,-0.061079971,-0.041972157
6134.038338,0.138993785,-0.039563879,-0.145854443
6134.04132,0.22837837,-0.029309625,-0.164898127
6134.044327,0.186542526,0.031305995,-0.098149776
6134.047269,0.155606925,0.013801129,-0.039906122
6134.050528,0.126897573,0.021591371,-0.079650119
6134.053452,0.070210449,-0.021896664,-0.003810502
6134.056258,0.050605197,-0.05384884,0.030970765
6134.06086,0.0794698,-0.055248547,0.017736698
6134.064413,0.102566376,-0.019340128,-0.022717113
6134.069316,0.199647978,-0.007628032,-0.049395341
6134.074747,0.151260793,0.103417344,-0.047240604
6134.078485,0.059900146,0.043618418,0.13172482
6134.082133,0.064789526,0.005913919,0.010735602
6134.085681,0.037011027,-0.024297588,-0.106127851
6134.089682,0.032262679,-0.068090886,-0.093933828
6134.094699,0.045108315,-0.037586346,-0.047261521
6134.099739,0.043835275,-0.001539247,0.078903466
6134.103591,0.14808026,0.014377353,0.121085115
6134.10818,0.110649765,0.138565063,0.096497811
6134.111864,0.011510347,0.117812708,0.224724531
6134.115496,-0.032927029,0.047987357,0.197248012
6134.119155,0.027284821,-0.035579894,0.017846063
6134.123181,-0.022303585,-0.07313066,-0.107941546
6134.126642,0.00078514,-0.068280406,-0.167474285
6134.130415,-0.017444953,-0.027578967,-0.080884181
6134.134953,0.045507763,-0.006511473,0.018786868
6134.138539,0.041349541,0.086919524,0.059649378
6134.142254,-0.032553487,0.130159557,0.099608444
6134.146537,-0.111052655,0.073275499,0.197995126
6134.149854,0.024621308,-0.045549825,0.13016957
6134.153269,-0.052973088,-0.082339242,-0.008437994
6134.157085,-0.076324634,-0.092982985,-0.176095039
6134.162789,-0.060867876,-0.064668722,-0.260400742
6134.166526,-0.032700639,-0.031994294,-0.209523991
6134.170078,-0.070445679,0.048649691,-0.088094682
6134.173369,-0.121617526,0.073446013,-0.00197821
6134.1774,-0.180717424,0.051883303,0.045865856
6134.18081,-0.012394138,-0.064298786,0.047896698
6134.184676,-0.00668668,-0.089842856,-0.018751977
6134.187975,-0.056495994,-0.086528987,-0.077932522
6134.191514,-0.098186918,-0.03107124,-0.162334248
6134.194843,-0.015212831,-0.022935906,-0.153167963
6134.199025,-0.12014135,0.117974289,-0.080859505
6134.203178,-0.2099199,0.060533192,0.132296667
6134.206967,-0.232699439,0.037013248,0.041429553
6134.210596,-0.047178332,-0.07152012,-0.065447919
6134.213872,0.009565152,-0.109619193,-0.105845906
6134.21715,0.049899459,-0.0740197,-0.10222578
6134.220873,-0.043228164,-0.003627711,0.013913615
6134.225094,-0.016826168,0.026446613,0.070430763
6134.228461,-0.077487439,0.15305461,0.079317048
6134.233556,-0.228519365,0.138304964,0.243391797
6134.237199,-0.276128471,0.046071384,0.217187673
6134.240625,-0.087668315,-0.063521676,0.00147309
6134.244184,-0.028728873,-0.124631174,-0.11535874
6134.247605,0.060239356,-0.097976789,-0.187026531
6134.252618,0.062966675,-0.022915222,-0.089582428
6134.256823,0.02720527,0.028425351,0.062144861
6134.261384,-0.069312312,0.138103545,0.115817897
6134.265927,-0.172480285,0.159701049,0.157839328
6134.269678,-0.31592226,0.09025304,0.253266662
6134.273805,-0.150499851,-0.069963001,0.154325187
6134.277055,-0.097111799,-0.132390842,-0.03180882
6134.280115,-0.009646025,-0.13534902,-0.207762226
6134.284158,0.056294661,-0.07452105,-0.261292487
6134.287813,0.115496255,-0.011836391,-0.18248567
6134.291782,-0.032286093,0.101171479,-0.011404234
6134.295443,-0.176759243,0.129121006,0.066808358
6134.29933,-0.303577095,0.076977983,0.120929338
6134.30292,-0.157838196,-0.070782281,0.112611331
6134.307439,-0.132226422,-0.120971695,0.020768255
6134.310989,-0.039389532,-0.135798708,-0.097422965
6134.316138,0.030124728,-0.057634324,-0.211139396
6134.319631,0.1465967,-0.015391157,-0.181494847
6134.32319,0.073520221,0.128176868,-0.07743261
6134.327171,-0.130337775,0.113136508,0.146887213
6134.331987,-0.285342127,0.076342009,0.100307487
6134.335663,-0.123644151,-0.071709111,-0.002320559
6134.339198,-0.095074542,-0.114218496,-0.044469379
6134.343062,-0.029834446,-0.103340425,-0.059701003
6134.34652,0.020389587,-0.038990848,-0.015855342
6134.349607,0.165975273,0.010473737,0.006565999
6134.352894,0.125325084,0.175606593,0.041131422
6134.356864,-0.00114349,0.147511899,0.248674095
6134.359981,-0.199168935,0.097119041,0.235662207
6134.363611,-0.115115009,-0.040227439,0.057196554
6134.367686,-0.070478648,-0.123848796,-0.061019097
6134.371668,-0.001925144,-0.100028574,-0.137559131
6134.375496,0.018636104,-0.039045665,-0.048930965
6134.378856,0.12179561,0.005250459,0.041656595
6134.382063,0.142519221,0.132068262,0.063132636
6134.385794,0.051644541,0.179626867,0.144198015
6134.389409,-0.089453466,0.098434955,0.266785592
6134.397423,-0.123349763,-0.016652683,0.184279218
6134.401342,-0.102386162,-0.107301258,0.018444395
6134.40438,-0.014750923,-0.134289145,-0.153597504
6134.409613,0.031396225,-0.068504192,-0.214581951
6134.413022,0.090404518,-0.019111644,-0.144834399
6134.418409,0.091603272,0.062819481,-0.039471429
6134.42407,0.056250766,0.121527709,-0.010538413
6134.427947,-0.070213139,0.095645629,0.100385092
6134.43193,-0.11612583,-0.027949199,0.167644575
6134.435928,-0.123661362,-0.082573347,0.062465899
6134.439494,-0.054446686,-0.130381316,-0.043795779
6134.443261,0.027383272,-0.079592131,-0.19923985
6134.446409,0.112941235,-0.027531493,-0.212239102
6134.450362,0.060043104,0.075134613,-0.11493104
6134.45482,-0.00355872,0.060674541,0.028861634
6134.458536,-0.065498687,0.050215371,-0.009160775
6134.46251,-0.097168669,-0.033103835,-0.007751347
6134.465961,-0.070958175,-0.089240588,-0.017141785
6134.469212,-0.019372091,-0.077378668,-0.018481808
6134.472458,0.020709133,-0.02744808,0.020388003
6134.476005,0.138133958,0.005054697,0.013163399
6134.479121,0.105233409,0.114089653,0.01325369
6134.483057,-0.008126069,0.094327644,0.163931116
6134.486094,-0.072966188,0.037064858,0.106532291
6134.48995,-0.081495851,-0.03399362,-0.033291761
6134.493179,-0.058647588,-0.08691702,-0.093719028
6134.49669,0.015995808,-0.073903739,-0.100375198
6134.50043,0.031504042,-0.001845436,0.008807668
6134.503335,0.094822474,0.032772601,0.116008654
6134.50699,0.127693295,0.093771309,0.104977034
6134.509971,0.048688669,0.12390469,0.116321504
6134.514908,-0.079386525,0.063639835,0.189624801
6134.519051,-0.103255935,-0.031700183,0.094481014
6134.523324,-0.083052859,-0.079852283,-0.056247976
6134.526593,-0.012817476,-0.09796863,-0.150496975
6134.530632,0.049433392,-0.042777564,-0.166444585
6134.534121,0.054345548,0.027816761,-0.072431922
6134.537305,0.070651613,0.044497397,0.043314107
6134.540776,0.060534492,0.085399382,-0.003382932
6134.545155,-0.048427142,0.056541786,0.06830734
6134.548616,-0.094979405,-0.026625115,0.114991151
6134.552729,-0.109796897,-0.050870165,0.01889568
6134.556099,-0.04624559,-0.097025163,-0.056562971
6134.559403,0.031053595,-0.047817815,-0.19721055
6134.563164,0.07474158,0.002021256,-0.190873206
6134.566267,0.032725092,0.069707051,-0.079973146
6134.56928,0.006479371,0.044428382,0.029051475
6134.57407,-0.027999483,0.037443087,-0.020619711
6134.578018,-0.038204517,-0.023827208,-0.021261206
6134.582003,-0.065948613,-0.027807936,-0.01624174
6134.586031,-0.03696885,-0.061093334,0.026506325
6134.59007,0.018315546,-0.036016691,0.003199471
6134.595387,0.112363338,-0.003252829,-0.030845486
6134.599167,0.066616535,0.107576214,-0.019500475
6134.603393,-0.009746038,0.074875735,0.156416044
6134.607893,-0.025594102,0.040189207,0.08936388
6134.611496,-0.001865369,-0.006891835,-0.033827949
6134.617625,-0.00878297,-0.019708218,-0.073395327
6134.620861,-0.000471993,-0.026542189,-0.023241976
6134.624265,0.008880424,-0.019591829,0.067622699
6134.629351,0.085765794,-0.009655355,0.09459386
6134.634531,0.106754482,0.063662343,0.053467732
6134.638452,0.036157787,0.103062451,0.110136427
6134.644034,-0.026771218,0.062546715,0.183519423
6134.649441,-0.014185003,0.011550102,0.095755793
6134.655926,-0.019962016,-0.005286343,-0.015223196
6134.662178,-0.007924307,-0.041008048,-0.076448329
6134.666004,-0.005358721,-0.042426027,-0.08017616
6134.669012,0.015272064,-0.043902729,-0.041938145
6134.672673,0.058727544,-0.032666262,-0.018169815
6134.675627,0.063621014,0.033549819,-0.063781843
6134.67894,-0.013390834,0.046495087,0.050761767
6134.681868,-0.018457167,0.001799757,0.12824437
6134.685426,-0.064072542,0.022590831,0.066218719
6134.688522,-0.057706241,-0.04050611,0.008435155
6134.69211,-0.027950915,-0.044830877,-0.153741613
6134.695069,-0.023919843,-0.050354011,-0.187057108
6134.700685,-0.02449525,-0.060895894,-0.132342994
6134.704725,-0.009464706,-0.059872214,-0.103319176
6134.708653,-0.01412077,-0.031625159,-0.115369231
6134.713204,0.004753806,-0.034743108,-0.055997971
6134.717176,-0.017813789,0.015043923,-0.003637461
6134.720624,-0.036534835,0.013492187,0.071621954
6134.726226,-0.030934144,0.012663702,0.048948724
6134.730056,0.028439827,-0.00735656,-0.020800335
6134.733751,-0.039537765,0.034851342,-0.042525046
6134.736887,-0.071891554,-0.058408383,0.080896601
6134.743515,-0.04286962,-0.063831829,-0.054623216
6134.746849,0.018199002,-0.071874499,-0.15110226
6134.753862,0.031004032,-0.015677238,-0.138947561
6134.760264,0.038095947,0.02345399,-0.023250597
6134.764408,-0.003719782,0.058948666,0.132803559
6134.767709,0.025942227,0.04221594,0.186302558
6134.7717,0.023182524,0.059990671,0.108216979
6134.77688,-0.070383981,0.035466176,0.143509358
6134.780029,-0.082958668,-0.052416191,0.124288127
6134.785456,-0.013915249,-0.078289591,-0.049876042
6134.788635,0.014425564,-0.049461249,-0.147224769
6134.794065,0.049175654,-0.022289164,-0.148727342
6134.797261,0.045000631,0.021492325,-0.053239577
6134.800512,0.024697371,0.0479494,0.071769781
6134.804974,0.009135471,0.046220019,0.120766088
6134.807922,-0.008440342,0.044049576,0.050010059
6134.811623,-0.10308443,0.006155501,0.103826009
6134.814494,-0.065872505,-0.083517186,0.081935652
6134.818055,-0.054852039,-0.052862298,-0.066662192
6134.822484,-0.015370049,-0.07836511,-0.136353284
6134.826609,0.031402986,-0.041587368,-0.224338591
6134.830099,0.05482598,-0.005098214,-0.174674332
6134.833669,-0.008305943,0.043918591,-0.035537921
6134.837008,-0.05019448,0.025060086,0.029189765
6134.841497,-0.081524529,-0.006303129,-0.00402473
6134.844688,-0.073790818,-0.06113518,-0.003464365
6134.847881,-0.063485228,-0.052355286,-0.049500804
6134.851702,-0.026203712,-0.066776827,-0.057218127
6134.855404,0.013451045,-0.04100325,-0.105247363
6134.860632,0.103374824,-0.021757491,-0.11434719
6134.865395,0.042793479,0.065013319,-0.047790248
6134.868594,-0.054350425,0.045478832,0.147113979
6134.872155,-0.087772064,0.019998167,0.066961288
6134.876116,-0.04688739,-0.043638352,-0.059462715
6134.88041,-0.048915323,-0.031670403,-0.113703303
6134.884487,-0.015685974,-0.050031096,-0.069659889
6134.88769,-0.001739905,-0.03706808,0.021807535
6134.891038,0.091488034,-0.031563047,0.062971778
6134.893961,0.099308178,0.039011247,0.05214021
6134.897653,0.006205125,0.070151046,0.158980876
6134.901598,-0.081638187,0.053871095,0.203232154
6134.904763,-0.072010957,-0.001455404,0.067817643
6134.908523,-0.041906893,-0.033444092,-0.079830252
6134.9137,-0.018891323,-0.035714127,-0.141349375
6134.91683,-0.003566318,-0.044992533,-0.075135
6134.920334,-0.003432822,-0.032884829,0.017974101
6134.923695,0.077369295,-0.051275138,0.050004657
6134.927104,0.062950119,0.038811583,-0.031279948
6134.930467,-0.053332556,0.038300149,0.132299781
6134.93375,-0.083176926,0.012269697,0.170690775
6134.937215,-0.095366642,0.006922695,0.050565857
6134.941245,-0.042410117,-0.043928165,-0.0878933
6134.945817,-0.013884333,-0.02547349,-0.20618698
6134.949252,-0.039396726,-0.028317938,-0.166257203
6134.952917,-0.022412308,-0.078697011,-0.062252071
6134.956433,0.0325647,-0.046254303,-0.134732783
6134.959935,-0.02801843,-0.003969273,-0.085054822
6134.963806,-0.054774128,-0.014617867,0.049651228
6134.967681,-0.066001602,0.02024094,0.071858279
6134.971385,-0.036449615,0.001836924,0.05252197
6134.975392,0.019788293,-0.00075197,-0.058387883
6134.978842,0.014070545,0.018933376,-0.094569094
6134.982001,-0.035181031,-0.003787095,-0.037623588
6134.984879,-0.048573475,-0.05307078,0.008739534
6134.987823,-0.018671542,-0.039259098,-0.098917268
6134.992072,-0.008394357,-0.02126383,-0.112576105
6134.996244,0.013336425,0.00298561,-0.023983059
6134.99972,0.051113483,0.034593176,0.069777779
6135.003395,0.056910437,0.049829543,0.158681124
6135.008096,0.068586968,0.048693351,0.157353342
6135.011291,0.042879801,0.0603831,0.11222665
6135.01552,-0.017133413,0.025494555,0.134092629
6135.018912,-0.026990036,-0.014204014,0.084270321
6135.022485,0.003032748,-0.011156627,-0.028702427
6135.025511,0.011703624,-0.000839198,-0.036471937
6135.029348,0.048456036,0.014219183,0.002570832
6135.033643,0.07407739,0.033089075,0.08008571
6135.037665,0.060298927,0.048560441,0.132958114
6135.042645,0.075692877,0.029522622,0.116860911
6135.045772,0.067257777,0.0662219,0.002868837
6135.049135,-0.006365926,0.03147712,0.115424067
6135.052685,-0.031477455,0.00864483,0.137409642
6135.055894,-0.041430809,0.009828953,0.086594068
6135.059141,-0.028415229,-0.020458123,0.01652281
6135.062843,0.030521227,-0.027334047,-0.089391015
6135.066765,0.052099366,-0.003410163,-0.127765581
6135.070356,0.045259699,-0.025389593,-0.061594747
6135.074424,0.06347955,0.011912805,-0.135232419
6135.077886,0.033523437,0.031531084,-0.075748242
6135.081542,0.001429395,0.016455103,0.088646032
6135.084646,-0.059449822,0.040697765,0.154516906
6135.088259,-0.061883219,-0.010595815,0.161023602
6135.091701,-0.026179666,-0.029750733,-0.013444013
6135.095042,0.032274973,-0.040222965,-0.146138966
6135.10001,0.042335648,-0.025024641,-0.16575186
6135.103687,0.032851256,-0.033017606,-0.103622571
6135.108412,0.048434775,0.00611261,-0.148773715
6135.114925,0.05372845,0.02748993,-0.091901124
6135.118722,-0.004740202,0.046104603,0.074341938
6135.122643,-0.064871967,0.032900646,0.208264574
6135.127447,-0.066808663,-0.011394652,0.222428441
6135.131503,-0.018573003,-0.037881505,0.087393858
6135.136062,0.021180756,-0.014944708,-0.05099364
6135.141157,0.034075182,-0.027528517,-0.030705858
6135.14563,0.045914013,-0.01245664,-0.057933819
6135.1491,0.057362605,0.020009156,-0.088226072
6135.153228,0.039491672,0.040198356,-0.012137797
6135.157369,-0.014254523,0.051451407,0.112269014
6135.161566,-0.072431959,0.032977294,0.198804468
6135.16659,-0.078851186,-0.01147741,0.166143969
6135.172283,-0.027502583,-0.045187626,0.020351132
6135.176981,0.011945081,-0.019272223,-0.113549367
6135.180834,0.02527108,-0.027388485,-0.047106583
6135.184329,0.027306853,0.001231018,-0.014238824
6135.188779,0.022992589,0.022232037,0.011127622
6135.193771,0.015646992,0.023116637,0.020787127
6135.198111,-0.022079919,0.01615976,0.019900825
6135.202711,-0.064952865,-0.003078782,-0.005618993
6135.207872,-0.089990541,-0.062337484,-0.025647538
6135.212608,-0.045895997,-0.065227814,-0.172635674
6135.21613,-0.020397769,-0.045737468,-0.183793277
6135.219599,0.026476895,-0.040937528,-0.074629933
6135.224997,0.002776211,0.018224832,-0.002352843
6135.231237,0.011619756,-0.004955527,0.070536211
6135.237036,0.028417073,0.009677992,-0.025062298
6135.242775,0.008151466,0.000127893,-0.061416905
6135.246197,-0.072439946,-0.012672815,-0.063606903
6135.252527,-0.114643045,-0.073110953,-0.05471535
6135.257473,-0.066846728,-0.081884034,-0.190666869
6135.26162,0.002046775,-0.065941356,-0.224725693
6135.266946,0.038778905,-0.022759477,-0.127544254
6135.270517,0.016327113,0.020364016,0.038740925
6135.276256,0.023693264,0.023983112,0.134159818
6135.2801,0.09719193,0.022450937,0.091532595
6135.283918,0.009246645,0.076947324,0.060028229
6135.28706,-0.081296347,-0.00589396,0.153877869
6135.292031,-0.096194953,-0.04222098,0.006637793
6135.2959,-0.042458255,-0.072195075,-0.155168101
6135.300519,-0.00513012,-0.044200256,-0.202910155
6135.304528,0.023344127,-0.010600604,-0.104298592
6135.309967,-0.005044739,0.032612856,0.060905438
6135.313242,0.064731069,0.019991474,0.143153816
6135.316663,0.08657103,0.055381928,0.097788483
6135.320222,-0.018865222,0.076524265,0.123649135
6135.324719,-0.103803888,0.006272311,0.168768615
6135.329575,-0.102580696,-0.037218798,0.027387889
6135.334777,-0.061869618,-0.058936521,-0.119301282
6135.340839,-0.01026599,-0.05491022,-0.197259471
6135.346586,0.022328923,-0.032115478,-0.159527972
6135.355156,0.017606242,0.008265834,-0.062676854
6135.361515,0.051742513,-0.00703828,0.026347434
6135.36762,0.047078036,0.047631007,-0.029774733
6135.374633,-0.080206066,0.054167185,0.07605093
6135.377964,-0.104265131,-0.018676899,0.124151692
6135.384838,-0.118761279,-0.026631238,-0.003566801
6135.391373,-0.064221032,-0.085855812,-0.093954861
6135.399222,0.000867039,-0.069064498,-0.239059478
6135.402843,0.018395115,-0.043821909,-0.217111439
6135.409262,0.002254923,-0.016190495,-0.105735645
6135.417757,0.002385199,-0.009330698,-0.034761224
6135.426367,-0.030883666,0.02104507,-0.049761627
6135.437169,-0.067246795,0.005885642,-0.00211892
6135.442535,-0.067227371,-0.01941322,0.002954512
6135.445564,-0.053767916,-0.024103969,-0.011113607
6135.448903,-0.007574903,-0.038970251,-0.013003197
6135.455534,0.073304445,-0.028426865,-0.049643282
6135.464267,0.027767535,0.033847541,-0.017582696
6135.46939,-0.021550372,0.009010112,0.131624892
6135.473447,-0.02194201,0.02111689,0.046630669
6135.477564,-0.032461613,0.019391963,-0.037165333
6135.480471,-0.011828798,-0.00457187,-0.04759901
6135.483517,0.019337583,0.002520878,-0.046541005
6135.486575,0.003999838,0.009191643,0.06136778
6135.490538,0.079599179,-0.012209306,0.120648734
6135.493547,0.094778202,0.033792786,0.080753192
6135.497171,0.022016741,0.060145698,0.126293004
6135.500308,-0.032682762,0.039687805,0.190544218
6135.503994,-0.04792301,0.038215168,0.09250436
6135.507911,-0.008736477,-0.004218855,-0.001162176
6135.511254,0.038005069,0.001385459,-0.103362404
6135.514275,0.046796564,-0.007529992,-0.072197042
6135.517263,0.04872508,-9.97E-05,-0.005107769
6135.520306,0.083866671,-0.019050721,0.056014135
6135.52438,0.089211486,0.037364241,-0.018848181
6135.527896,-0.00170943,0.051810171,0.097296521
6135.533443,-0.059433449,0.039222516,0.187190175
6135.537014,-0.078053564,0.026180064,0.111877233
6135.542162,-0.036693748,-0.022227844,-0.016711006
6135.545111,0.017078517,-0.029088071,-0.168758452
6135.548088,0.016661795,-0.031336427,-0.1844199
6135.551419,0.026166225,-0.048903696,-0.102216579
6135.556284,0.038005993,-0.027591508,-0.073796347
6135.559755,0.017456517,0.004510449,-0.060199764
6135.563468,-0.039736714,0.019445356,0.032531291
6135.566733,-0.049905859,0.014738938,0.095740706
6135.571195,-0.049970232,0.01974551,0.07782352
6135.575704,-0.015254254,-0.006770118,0.029303731
6135.57907,0.04850531,-0.014664643,-0.044003528
6135.583081,0.011503594,0.004648912,-0.047745164
6135.586039,-0.006691548,-0.036646862,0.053202581
6135.590055,-0.001856771,-0.011617986,-0.020495981
6135.594543,-0.006803754,-0.003057522,-0.057808906
6135.598102,-0.000995869,0.002848929,-0.013897222
6135.601152,0.02465637,0.029836848,0.033179466
6135.604125,-0.002837335,0.044452894,0.138323754
6135.608242,0.058417618,0.01515555,0.151116863
6135.611585,0.059984025,0.044108041,0.07802029
6135.614798,-0.005176645,0.021911465,0.115035415
6135.617779,-0.020196201,-0.009095913,0.10976024
6135.62105,-0.021676576,-0.000956022,0.025275173
6135.624425,0.018462293,-0.025113346,-0.017467013
6135.628742,0.056972235,0.014624708,-0.06838873
6135.632542,0.060269628,0.032893557,0.006844783
6135.638467,0.019658841,0.051724672,0.07995256
6135.641506,0.066122741,-0.009747243,0.091056481
6135.644999,0.058850892,0.049499489,-0.034900934
6135.647988,-0.019668877,0.016564311,0.081442423
6135.650928,-0.039567962,-0.001041186,0.113647394
6135.653774,-0.057011772,-0.006752306,0.070807666
6135.657589,-0.017367762,-0.042001441,-0.020281151
6135.661934,0.030488489,-0.020128138,-0.150466636
6135.668298,0.017472837,0.005140719,-0.148260236
6135.675382,-0.001192933,-0.02305283,-0.06373629
6135.679019,0.032600589,-0.024400754,-0.095880948
6135.681886,0.00403122,0.019407434,-0.100176699
6135.685166,-0.046469118,-0.001795117,0.022944374
6135.68868,-0.051715076,-0.00234752,0.056166239
6135.692422,-0.053854398,-0.01935293,0.066538289
6135.697875,-0.006454153,-0.038047437,-0.0118377
6135.701639,0.070475355,-0.018314624,-0.101596422
6135.704846,0.007728851,0.03705015,-0.076641895
6135.708245,-0.037822429,-0.018628966,0.060126368
6135.711243,0.001104593,-0.010682139,-0.065805942
6135.714185,-0.015909227,0.018341256,-0.117806859
6135.717117,-0.009657345,-0.005304106,-0.038448013
6135.720008,0.013247417,0.015337681,0.017437445
6135.724278,-0.012517268,0.014002347,0.142907664
6135.727656,0.059436858,-0.011583456,0.143069029
6135.731132,0.082987078,0.037559442,0.052061982
6135.734657,0.002137074,0.059189901,0.102090895
6135.738068,-0.030481435,0.02283553,0.120484665
6135.742246,0.004060826,0.022344941,-0.018798629
6135.745391,-0.008220876,0.026502142,-0.064270772
6135.748759,0.009340395,-0.00210129,-0.040608659
6135.751594,0.018602187,-0.002838341,0.004064254
6135.754476,-0.048704013,0.000715466,0.088993765
6135.758499,0.053643078,-0.069913514,0.069802508
6135.761955,0.079404712,0.03390744,-0.086850621
6135.765363,-0.013284525,0.057660036,0.060544845
6135.76876,-0.042038839,0.041200522,0.130574808
6135.772588,-0.045285143,0.029744299,0.043871365
6135.775646,-0.06097218,-0.004588297,-0.040673986
6135.77855,-0.021952691,-0.060392611,-0.13244158
6135.781446,-0.060048617,-0.045906264,-0.169975743
6135.784771,-0.075169444,-0.109848194,-0.074749082
6135.787695,0.018370774,-0.088645019,-0.173486859
6135.790537,0.01305591,-0.00436984,-0.16467829
6135.793372,-0.011140587,0.029874297,-0.010089833
6135.797129,-0.039793275,0.057106297,0.068445414
6135.800572,-0.019791353,0.015348902,0.079701513
6135.804078,-0.018773962,0.008438532,-0.018300423
6135.807896,0.006299903,-0.043893404,-0.061895456
6135.810854,-0.052056674,-0.04034337,-0.080105722
6135.813988,-0.084758915,-0.091167748,-0.016122071
6135.816962,-0.003218366,-0.072165549,-0.142403752
6135.819801,0.04836636,-0.003629934,-0.177572832
6135.823124,0.048533849,0.05483957,-0.056298569
6135.825859,0.047698405,0.075406618,0.093616642
6135.832856,0.050838832,0.058081586,0.181908026
6135.839244,0.03237325,0.047953371,0.169943988
6135.843052,0.035646971,0.000371301,0.11751686
6135.846529,-0.01825507,-0.013482535,0.096969485
6135.849414,-0.028903119,-0.036554452,0.054696329
6135.85246,0.041351639,-0.018888995,-0.063713536
6135.856343,0.050610334,0.033414301,-0.078908794
6135.859359,0.03784636,0.069081008,-0.005750712
6135.863203,0.031150088,0.060620461,0.104660437
6135.866735,-0.001151959,0.046241656,0.145465076
6135.870168,0.033342265,-0.021850787,0.115542032
6135.874669,0.062305737,0.000931668,-0.01875695
6135.877817,0.005052222,-0.000380634,0.070486896
